t,x,y,theta,apf_vx,apf_vy,pwm_l,pwm_r,vel_left_cmd,vel_right_cmd,v_l_true,v_r_true,v_true,w_true
1.7500000000000009,215.5610393569553,70.70077260692597,32.66452443563651,258.4766584766585,305.32350532350534,81,89,381.0,419.0,117.55379999999998,136.7978,127.17579999999998,11.02599980949757
1.800000000000001,220.96478214035056,74.16519091035872,33.284736924920765,258.10699588477365,305.843621399177,81,90,380.0,420.0,117.55379999999998,139.2033,128.37855,12.404249785684776
1.850000000000001,226.28043544601965,77.65489579731252,33.83603691539565,257.73366418527706,306.03804797353183,81,89,381.0,419.0,117.55379999999998,136.7978,127.17579999999998,11.02599980949757
1.900000000000001,231.56226526202963,81.19558556892596,34.38733690587054,257.024106400665,306.56691604322526,81,89,381.0,419.0,117.55379999999998,136.7978,127.17579999999998,11.02599980949757
1.950000000000001,236.8097825851161,84.78693242045776,34.93863689634543,256.8561872909699,307.02341137123744,81,89,382.0,418.0,117.55379999999998,136.7978,127.17579999999998,11.02599980949757
2.000000000000001,242.02250158873977,88.42860385722422,35.48993688682032,256.25524769101594,307.30478589420653,81,89,382.0,418.0,117.55379999999998,136.7978,127.17579999999998,11.02599980949757
2.0500000000000007,247.24890467280596,92.15517614997793,35.97232437848584,255.74324324324326,307.77027027027026,82,89,383.0,417.0,119.9593,136.7978,128.37855,9.647749833310364
2.1000000000000005,252.44374795127308,95.9256182410889,36.45471187015136,255.34804753820035,307.97962648556876,82,89,383.0,417.0,119.9593,136.7978,128.37855,9.647749833310364
2.1500000000000004,257.6066631962372,99.73966286898371,36.93709936181688,254.94880546075086,308.5324232081911,82,89,384.0,416.0,119.9593,136.7978,128.37855,9.647749833310364
2.2,262.7372844429604,103.59703968139503,37.4194868534824,254.54545454545453,308.74785591766727,82,89,384.0,416.0,119.9593,136.7978,128.37855,9.647749833310364
2.25,267.78748633220295,107.46093294363601,37.83296184633855,254.13793103448276,308.9655172413793,82,88,385.0,415.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.3,272.8571699110786,111.39805608881892,38.31534933800407,253.94622723330443,309.45359930615786,82,89,384.0,416.0,119.9593,136.7978,128.37855,9.647749833310364
2.3499999999999996,277.84634207717306,115.34043752155321,38.72882433086022,253.53095030514385,309.6774193548387,82,88,385.0,415.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.3999999999999995,282.8069343824236,119.31872034774705,39.14229932371637,253.11130587204207,309.90359333917615,82,88,385.0,415.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.4499999999999993,287.73868849085903,123.33269738779477,39.555774316572524,252.68722466960352,310.1321585903084,82,88,386.0,414.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.499999999999999,292.6413475683335,127.38215960322005,39.969249309428676,252.4822695035461,310.63829787234044,82,88,386.0,414.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.549999999999999,297.514656295902,131.46689610756215,40.38272430228483,252.0499108734403,310.873440285205,82,88,386.0,414.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.5999999999999988,302.3583608831165,135.58669417735842,40.79619929514098,251.61290322580646,311.1111111111111,82,88,387.0,413.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.6499999999999986,307.17220908124307,139.74133926322241,41.20967428799713,251.17117117117118,311.35135135135135,82,88,387.0,413.0,119.9593,134.39229999999998,127.17579999999998,8.26949985712316
2.6999999999999984,312.0011918589334,143.970234577962,41.554236782043915,250.95194922937443,311.8766999093382,83,88,388.0,412.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
2.7499999999999982,316.8046559504393,148.22809354367112,41.8987992760907,250.5013673655424,312.1239744758432,83,88,388.0,412.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
2.799999999999998,321.58242763809733,152.51476217453936,42.24336177013748,250.41246562786435,312.00733272227313,83,88,388.0,412.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
2.849999999999998,326.3343341334118,156.8300854428524,42.58792426418427,250.18450184501845,312.54612546125463,83,88,389.0,411.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
2.8999999999999977,331.06020358330386,161.17390728459878,42.93248675823105,249.721706864564,312.8014842300557,83,88,388.0,412.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
2.9499999999999975,335.7598650763265,165.54607060511378,43.277049252277834,249.48646125116713,312.97852474323065,83,88,388.0,412.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
2.9999999999999973,340.4331486488455,169.9464172847608,43.62161174632462,249.15572232645403,312.94559099437146,83,88,389.0,411.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
3.049999999999997,345.0798852911862,174.37478818464987,43.9661742403714,248.9140698772427,313.5033050047214,83,88,389.0,411.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
3.099999999999997,349.69990695374594,178.83102315239282,44.310736734418185,248.66920152091254,313.68821292775664,83,88,389.0,411.0,122.36479999999999,134.39229999999998,128.37855,6.891249880935971
3.149999999999997,354.2500144526692,183.27295201408597,44.58638672965563,248.32855778414518,313.658070678128,83,87,390.0,410.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.1999999999999966,358.7786992566187,187.73671995278713,44.86203672489307,248.07692307692307,313.84615384615387,83,87,390.0,410.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.2499999999999964,363.2858565461218,192.22222365156827,45.13768672013052,247.96905222437138,314.11992263056095,83,87,390.0,410.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.2999999999999963,367.7713819999745,196.72935929041248,45.41333671536796,247.71178188899708,314.3135345666991,83,87,391.0,409.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.349999999999996,372.2351717976564,201.25802254861694,45.688986710605406,247.6003917727718,314.5935357492654,83,87,391.0,409.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.399999999999996,376.6771226217335,205.80810860720757,45.96463670584285,247.33727810650888,314.79289940828403,83,87,391.0,409.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.4499999999999957,381.0971316602496,210.37951215136508,46.240286701080294,246.97720515361743,314.7670961347869,83,87,391.0,409.0,122.36479999999999,131.98680000000002,127.17580000000001,5.512999904748797
3.4999999999999956,385.5366898394395,215.01556148499435,46.44702419750837,246.70658682634732,314.97005988023955,84,87,392.0,408.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.5499999999999954,389.959491129608,219.66759964024845,46.653761693936445,246.83417085427135,315.1758793969849,84,87,392.0,408.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.599999999999995,394.3654779482975,224.3355660501309,46.86049919036452,246.46464646464648,315.1515151515151,84,87,392.0,408.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.649999999999995,398.7545929319655,229.01939994026804,47.0672366867926,246.1851475076297,315.36113936927774,84,87,392.0,408.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.699999999999995,403.1267789367317,233.7190403297003,47.27397418322067,246.31147540983608,315.57377049180326,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.7499999999999947,407.48197903912177,238.4344260316761,47.48071167964875,245.77319587628867,315.87628865979383,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.7999999999999945,411.8201365368086,243.1654956544485,47.687449176076825,245.64315352697096,315.76763485477176,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.8499999999999943,416.1411949493505,247.91218760207448,47.8941866725049,245.7680250783699,315.98746081504703,84,87,392.0,408.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.899999999999994,420.4450980189265,252.67444007521686,48.10092416893298,245.2155625657203,316.29863301787594,84,87,392.0,408.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.949999999999994,424.7317897110688,257.45219107194896,48.30766166536105,245.0793650793651,316.1904761904762,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
3.999999999999994,429.0012142153924,262.24537838856173,48.51439916178913,245.20255863539447,316.4179104477612,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.049999999999994,433.2533159463216,267.0539396203737,48.721136658217205,244.89795918367346,316.6487647690655,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.099999999999993,437.48803954381384,271.87781216254336,48.92787415464528,244.75675675675674,316.5405405405405,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.149999999999993,441.7053298740803,276.7169332108844,49.13461165107336,244.61371055495104,316.86615886833516,84,87,393.0,407.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.199999999999993,445.9051320303037,281.57123976268326,49.34134914750143,244.46878422782038,316.7579408543264,84,87,394.0,406.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.249999999999993,450.0873913333534,286.44066861751935,49.54808664392951,244.5916114790287,316.99779249448125,84,87,394.0,406.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.299999999999993,454.2520533324971,291.325156378088,49.754824140357584,244.27141268075638,317.2413793103448,84,87,394.0,406.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.3499999999999925,458.3990638061096,296.22463945102584,49.96156163678566,244.12094064949608,317.1332586786114,84,87,394.0,406.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.399999999999992,462.52836876237916,301.1390540477386,50.168299133213736,243.9684329199549,317.0236753100338,84,87,394.0,406.0,124.7703,131.98680000000002,128.37855000000002,4.134749928561591
4.449999999999992,466.6013942856403,306.02215484036657,50.30612413083247,244.0909090909091,317.27272727272725,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.499999999999992,470.6626617371396,310.91503915858755,50.44394912845121,243.93592677345538,317.162471395881,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.549999999999992,474.71214761664754,315.8176786900814,50.581774126069945,243.77880184331798,317.5115207373272,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.599999999999992,478.74982849210784,320.73004506608004,50.71959912368868,243.61948955916472,317.4013921113689,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.6499999999999915,482.775680999773,325.65210986153187,50.85742412130742,243.74269005847952,317.6608187134503,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.699999999999991,486.7896818443395,330.583844595266,50.995249118926154,243.58068315665489,317.55005889281506,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.749999999999991,490.7918077990827,335.52522073015706,51.13307411654489,243.41637010676158,317.43772241992883,84,86,395.0,405.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.799999999999991,494.782035705991,340.47620967329055,51.270899114163626,243.54066985645932,317.70334928229664,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.849999999999991,498.76034247590013,345.4367827761281,51.40872411178236,243.3734939759036,317.5903614457831,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.899999999999991,502.72670508862655,350.4069113346733,51.5465491094011,243.49939246658568,317.861482381531,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.94999999999999,506.68110059310067,355.3865665896377,51.684374107019835,243.32925336597307,317.74785801713585,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
4.99999999999999,510.6235061074998,360.3757197266075,51.82219910463857,243.1565967940814,317.63255240443897,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
5.04999999999999,514.5538988193804,365.37434187620994,51.96002410225731,243.28358208955223,317.910447761194,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
5.09999999999999,518.4722559858101,370.3824041142805,52.09784909987604,243.1077694235589,317.7944862155388,84,86,396.0,404.0,124.7703,129.5813,127.17580000000001,2.7564999523743867
5.14999999999999,522.4154982911141,375.4473296193513,52.16676159868541,243.23640960809104,318.078381795196,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.1999999999999895,526.3526459065739,380.516994194482,52.23567409749478,243.05732484076432,317.96178343949043,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.249999999999989,530.2836931366827,385.5913905058583,52.30458659630415,242.8754813863928,317.8433889602054,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.299999999999989,534.2086342947586,390.67051121282117,52.373499095113516,243.00518134715026,318.13471502590676,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.349999999999989,538.1274637029525,395.7543489678769,52.442411593922884,242.81984334203656,318.01566579634465,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.399999999999989,542.040175692257,400.84289641670836,52.51132409273225,242.9512516469038,318.3135704874835,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.449999999999989,545.946764602514,405.93614619818516,52.58023659154162,242.76228419654714,318.1938911022576,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.4999999999999885,549.8472247824232,411.0340909443745,52.64914909035099,243.10575635876842,318.0722891566265,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.549999999999988,553.7415505895499,416.1367232805519,52.71806158916036,243.24324324324326,317.8378378378378,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.599999999999988,557.6297363903337,421.2440358252117,52.786974087969725,243.05177111716623,317.71117166212537,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.649999999999988,561.5117765600963,426.35602119007785,52.85588658677909,243.19119669876204,318.019257221458,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.699999999999988,565.3876654830498,431.47267198011457,52.92479908558846,242.99583911234396,317.89181692094314,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.749999999999988,569.2573975523044,436.593980793537,52.99371158439783,243.13725490196077,318.2072829131653,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.799999999999987,573.1209671698773,441.719940221822,53.0626240832072,242.93785310734464,318.07909604519773,85,86,397.0,403.0,127.1758,129.5813,128.37855,1.3782499761871974
5.849999999999987,576.9783687467001,446.85054284971875,53.131536582016565,242.73504273504273,317.94871794871796,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
5.899999999999987,580.8295967026272,451.9857812552596,53.20044908082593,243.10344827586206,317.81609195402297,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
5.949999999999987,584.6746454664437,457.12564800977077,53.2693615796353,243.2510885341074,318.1422351233672,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
5.999999999999987,588.5135094758738,462.270135677883,53.33827407844467,243.4017595307918,317.88856304985336,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.0499999999999865,592.3461831775884,467.4192368175424,53.40718657725404,243.19526627218934,317.75147928994085,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.099999999999986,596.1726610272134,472.57294398002125,53.476099076063406,243.34828101644246,318.0866965620329,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.149999999999986,599.9929374893376,477.7312497099287,53.545011574872774,243.13725490196077,317.94871794871796,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.199999999999986,603.8070070375209,482.89414654522153,53.61392407368214,243.53120243531203,317.8082191780822,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.249999999999986,607.614864154302,488.0616270172151,53.68283657249151,243.3179723502304,317.66513056835635,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.299999999999986,611.416503331207,493.2336836505939,53.75174907130088,243.47826086956522,317.39130434782606,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.349999999999985,615.2119190687563,498.41030896342266,53.820661570110246,243.6420722135008,317.7394034536892,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.399999999999985,619.0011058764735,503.59149546715696,53.889574068919615,243.42313787638668,317.59112519809827,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.449999999999985,622.7840582728929,508.77723566665406,53.95848656772898,243.5897435897436,317.94871794871796,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.499999999999985,626.5607707855678,513.9675220601839,54.02739906653835,243.61873990306947,317.2859450726979,85,86,398.0,402.0,127.1758,129.5813,128.37855,1.3782499761871974
6.549999999999985,630.2959132852102,519.1136779819827,54.02739906653835,243.79084967320262,317.6470588235294,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.5999999999999845,634.0310557848526,524.2598339037816,54.02739906653835,243.96694214876032,317.35537190082647,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.649999999999984,637.766198284495,529.4059898255804,54.02739906653835,243.73956594323874,317.19532554257097,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.699999999999984,641.5013407841374,534.5521457473792,54.02739906653835,244.18212478920742,317.03204047217537,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.749999999999984,645.2364832837798,539.698301669178,54.02739906653835,244.36860068259386,317.4061433447099,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.799999999999984,648.9716257834222,544.8444575909768,54.02739906653835,244.13793103448276,317.2413793103448,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.849999999999984,652.7067682830645,549.9906135127757,54.02739906653835,244.5993031358885,317.0731707317073,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.8999999999999835,656.4419107827069,555.1367694345745,54.02739906653835,244.3661971830986,316.90140845070425,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.949999999999983,660.1770532823493,560.2829253563733,54.02739906653835,244.5632798573975,316.57754010695186,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
6.999999999999983,663.9121957819917,565.4290812781721,54.02739906653835,244.76534296028882,316.9675090252708,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.049999999999983,667.6473382816341,570.575237199971,54.02739906653835,245.25547445255475,316.7883211678832,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.099999999999983,671.3824807812765,575.7213931217698,54.02739906653835,245.01845018450186,316.6051660516605,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.149999999999983,675.1176232809189,580.8675490435686,54.02739906653835,244.77611940298507,316.4179104477612,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.199999999999982,678.8527657805613,586.0137049653674,54.02739906653835,244.99054820415878,316.8241965973535,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.249999999999982,682.5879082802037,591.1598608871662,54.02739906653835,245.50669216061186,315.8699808795411,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.299999999999982,686.3230507798461,596.3060168089651,54.02739906653835,245.73643410852713,316.27906976744185,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.349999999999982,690.0581932794885,601.4521727307639,54.02739906653835,245.49019607843138,316.078431372549,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.399999999999982,693.7933357791309,606.5983286525627,54.02739906653835,245.72564612326045,316.5009940357853,85,85,399.0,401.0,127.1758,127.1758,127.1758,0.0
7.4499999999999815,697.5284782787733,611.7444845743615,54.02739906653835,245.78313253012047,315.66265060240966,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.499999999999981,701.2636207784157,616.8906404961604,54.02739906653835,246.0285132382892,316.0896130346232,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.549999999999981,704.998763278058,622.0367964179592,54.02739906653835,245.77319587628867,315.87628865979383,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.599999999999981,708.7339057777004,627.182952339758,54.02739906653835,246.86192468619248,315.4811715481172,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.649999999999981,712.4690482773428,632.3291082615568,54.02739906653835,246.61016949152543,315.2542372881356,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.699999999999981,716.2041907769852,637.4752641833556,54.02739906653835,246.88172043010752,315.6989247311828,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.7499999999999805,719.9393332766276,642.6214201051545,54.02739906653835,246.6230936819172,315.4684095860566,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.79999999999998,723.67447577627,647.7675760269533,54.02739906653835,247.24061810154527,315.2317880794702,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.84999999999998,727.4096182759124,652.9137319487521,54.02739906653835,246.9798657718121,314.98881431767336,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.89999999999998,731.1447607755548,658.0598878705509,54.02739906653835,247.27272727272728,315.45454545454544,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.94999999999998,734.8799032751972,663.2060437923498,54.02739906653835,247.57505773672057,315.01154734411085,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
7.99999999999998,738.6150457748396,668.3521997141486,54.02739906653835,248.24355971896955,314.75409836065575,85,85,400.0,400.0,127.1758,127.1758,127.1758,0.0
