t,x,y,theta,pwm_l,pwm_r,v_true,v_exp,apf_vx,apf_vy
1.6500000000000008,129.07947397185964,-200.94892444508034,-100.47442326404652,120,90,175.2858,175.2858,-180.0,-87.71428571428571
1.7000000000000008,127.47522319593958,-209.6263030901964,-102.47288572951796,120,91,176.48854999999998,176.48854999999998,-180.7471264367816,-85.91954022988506
1.7500000000000009,125.55635640169183,-218.30117746768212,-104.40243569618002,120,92,177.69129999999998,177.69129999999998,-181.7391304347826,-84.05797101449275
1.800000000000001,123.34648911117385,-226.90652358492363,-106.3319856628421,120,92,177.69129999999998,177.69129999999998,-182.4817518248175,-82.04379562043796
1.850000000000001,120.83121657291152,-235.4902935534031,-108.19262313069481,120,93,178.89405,178.89405,-183.23529411764707,-80.29411764705883
1.900000000000001,118.01979200632142,-244.04500192552038,-109.98434809973817,120,94,180.09679999999997,180.09679999999997,-184.24962852897474,-78.45468053491828
1.950000000000001,114.94226701956443,-252.50762465027222,-111.77607306878153,120,94,180.09679999999997,180.09679999999997,-185.02994011976048,-76.34730538922156
2.000000000000001,111.6016508997367,-260.86988674647245,-113.56779803782489,120,94,180.09679999999997,180.09679999999997,-185.77912254160364,-74.73524962178517
2.0500000000000007,107.97716517764042,-269.17873265464925,-115.29061050805888,120,95,181.29954999999998,181.29954999999998,-186.28048780487805,-72.86585365853658
2.1000000000000005,104.07882754682379,-277.42922885059915,-116.94451047948351,120,96,182.5023,182.5023,-187.05701078582433,-70.87827426810478
2.1500000000000004,99.94398818984368,-285.56377415167117,-118.59841045090815,120,96,182.5023,182.5023,-187.86936236391912,-69.05132192846034
2.2,95.5473063388643,-293.6283914513342,-120.18339792352342,120,97,183.70504999999997,183.70504999999997,-188.36477987421384,-67.29559748427673
2.25,90.92924160118837,-301.56831220455274,-121.76838539613868,120,97,183.70504999999997,183.70504999999997,-189.1891891891892,-65.50079491255961
2.3,86.09332775043463,-309.37746073155904,-123.35337286875395,120,97,183.70504999999997,183.70504999999997,-189.71061093247587,-63.665594855305464
2.3499999999999996,81.01020159246798,-317.1000940074757,-124.86944784255986,120,98,184.90779999999998,184.90779999999998,-190.25974025974025,-61.688311688311686
2.3999999999999995,75.72453393352214,-324.68553754436095,-126.38552281636578,120,98,184.90779999999998,184.90779999999998,-191.1184210526316,-59.86842105263158
2.4499999999999993,70.2043508638679,-332.17689395897366,-127.83268529136234,120,99,186.11055,186.11055,-191.3477537437604,-58.23627287853577
2.499999999999999,64.49673382212731,-339.5264483507779,-129.2798477663589,120,99,186.11055,186.11055,-192.24283305227655,-56.323777403035415
2.549999999999999,58.60532381147979,-346.72951229188646,-130.72701024135546,120,99,186.11055,186.11055,-192.49146757679182,-54.60750853242321
2.5999999999999988,52.494642023900845,-353.8270646152706,-132.10526021754265,120,100,187.3133,187.3133,-193.07958477508652,-52.94117647058823
2.6499999999999986,46.215012946597895,-360.77558528831435,-133.48351019372984,120,100,187.3133,187.3133,-193.68421052631578,-51.228070175438596
2.6999999999999984,39.72868670087289,-367.61468790510736,-134.79284767110767,120,101,188.51604999999998,188.51604999999998,-193.96092362344584,-49.37833037300177
2.7499999999999982,33.0877787632478,-374.30379057534606,-136.1021851484855,120,101,188.51604999999998,188.51604999999998,-194.58483754512636,-47.65342960288809
2.799999999999998,26.252423300357197,-380.88109803201337,-137.34261012705397,120,102,189.7188,189.7188,-194.88117001828152,-45.703839122486286
2.849999999999998,19.276285348791525,-387.3088936856045,-138.58303510562246,120,102,189.7188,189.7188,-195.17625231910947,-44.15584415584416
2.8999999999999977,12.162634502632024,-393.58416494050135,-139.82346008419094,120,102,189.7188,189.7188,-195.8490566037736,-42.264150943396224
2.9499999999999975,4.91480480585318,-399.7039706866089,-141.06388506275943,120,102,189.7188,189.7188,-196.16858237547893,-40.61302681992337
2.9999999999999973,-2.510584594676442,-405.7032362988742,-142.23539754251854,120,103,190.92155,190.92155,-196.49122807017545,-38.98635477582846
3.049999999999997,-10.057078821764948,-411.54943339754664,-143.40691002227766,120,103,190.92155,190.92155,-196.83168316831683,-37.227722772277225
3.099999999999997,-17.76980678544084,-417.2759676011079,-144.5095100032274,120,104,192.12429999999998,192.12429999999998,-197.17741935483872,-35.483870967741936
3.149999999999997,-25.591301282488473,-422.8530269031844,-145.61210998417715,120,104,192.12429999999998,192.12429999999998,-197.54098360655738,-33.60655737704918
3.1999999999999966,-33.518665856226036,-428.2785460065768,-146.7147099651269,120,104,192.12429999999998,192.12429999999998,-197.5,-32.083333333333336
3.2499999999999964,-41.54896484415355,-433.55051573246817,-147.81730994607665,120,104,192.12429999999998,192.12429999999998,-197.87685774946922,-30.148619957537154
3.2999999999999963,-49.67922446508773,-438.6669837644637,-148.9199099270264,120,104,192.12429999999998,192.12429999999998,-198.26839826839827,-28.571428571428573
3.349999999999996,-57.95793847331119,-443.65710049900014,-149.9535974091668,120,105,193.32704999999999,193.32704999999999,-198.23788546255506,-26.87224669603524
3.399999999999996,-66.3253282722206,-448.4970549003724,-150.9872848913072,120,105,193.32704999999999,193.32704999999999,-198.65168539325842,-25.168539325842698
3.4499999999999957,-74.77867046158006,-453.1852716705156,-152.02097237344762,120,105,193.32704999999999,193.32704999999999,-199.08045977011494,-23.448275862068964
3.4999999999999956,-83.368322257126,-457.74843830689593,-152.98574735677866,120,106,194.5298,194.5298,-199.0632318501171,-21.54566744730679
3.5499999999999954,-92.03358959809626,-462.1663280327282,-153.9505223401097,120,106,194.5298,194.5298,-199.04306220095694,-20.095693779904305
3.599999999999995,-100.77201563525367,-466.4376882508823,-154.91529732344074,120,106,194.5298,194.5298,-199.50980392156862,-18.137254901960784
3.649999999999995,-109.58112277679423,-470.5613079095025,-155.88007230677178,120,106,194.5298,194.5298,-199.5,-16.5
3.699999999999995,-118.51330041216575,-474.56059290984007,-156.77593479129345,120,107,195.73255,195.73255,-199.48849104859335,-14.83375959079284
3.7499999999999947,-127.50691548776997,-478.41973344830467,-157.67179727581512,120,107,195.73255,195.73255,-200.0,-13.123359580052494
3.7999999999999945,-136.55976931926392,-482.13778607425843,-158.5676597603368,120,107,195.73255,195.73255,-200.0,-11.290322580645162
3.8499999999999943,-145.66964874010537,-485.713841829065,-159.46352224485847,120,107,195.73255,195.73255,-200.0,-9.366391184573002
3.899999999999994,-154.83432664260954,-489.1470264683042,-160.35938472938014,120,107,195.73255,195.73255,-200.0,-7.909604519774011
3.949999999999994,-164.1082011880544,-492.45671404881307,-161.18633471509244,120,108,196.93529999999998,196.93529999999998,-200.0,-5.797101449275362
3.999999999999994,-173.42887688536382,-495.63221172804555,-162.01328470080475,120,108,196.93529999999998,196.93529999999998,-200.0,-4.17910447761194
4.049999999999994,-182.7944121644094,-498.6728580248347,-162.84023468651705,120,108,196.93529999999998,196.93529999999998,-200.0,-2.4539877300613497
4.099999999999993,-192.20285611045878,-501.57801954861816,-163.66718467222935,120,108,196.93529999999998,196.93529999999998,-200.0,-0.6309148264984227
4.149999999999993,-201.65224887056635,-504.3470911313786,-164.49413465794166,120,108,196.93529999999998,196.93529999999998,-200.0,0.6514657980456026
4.199999999999993,-211.14062206182624,-506.9794959537047,-165.32108464365396,120,108,196.93529999999998,196.93529999999998,-200.0,2.684563758389262
4.249999999999993,-220.724173857707,-509.4899246262977,-166.07912213055693,120,109,198.13805,198.13805,-200.0,4.166666666666667
4.299999999999993,-230.3400995456981,-511.8733445027649,-166.8371596174599,120,109,198.13805,198.13805,-200.0,6.451612903225806
4.3499999999999925,-239.98671598338186,-514.1293383965324,-167.59519710436285,120,109,198.13805,198.13805,-200.0,8.178438661710038
4.399999999999992,-249.6623346563249,-516.257511425283,-168.35323459126582,120,109,198.13805,198.13805,-200.0,10.76923076923077
4.449999999999992,-259.3652619736308,-518.2574910800757,-169.11127207816878,120,109,198.13805,198.13805,-200.0,12.8
4.499999999999992,-269.093799564381,-520.1289272905478,-169.86930956507175,120,109,198.13805,198.13805,-200.0,15.0
4.549999999999992,-278.8462445749125,-521.8714924861908,-170.6273470519747,120,109,198.13805,198.13805,-200.0,17.391304347826086
4.599999999999992,-288.62088996688,-523.484881653687,-171.38538453887767,120,109,198.13805,198.13805,-200.0,19.004524886877828
4.6499999999999915,-298.4160248160511,-524.9688123902982,-172.14342202578064,120,109,198.13805,198.13805,-199.0566037735849,21.69811320754717
4.699999999999991,-308.229934611781,-526.3230249532969,-172.9014595126836,120,109,198.13805,198.13805,-199.009900990099,23.762376237623762
4.749999999999991,-317.76251880091314,-527.5101244871747,-173.7284094983959,118,106,192.1243,192.1243,-191.0,26.0
4.799999999999991,-326.83302221279257,-528.5069653061165,-174.5553594841082,114,102,182.5023,182.5023,-182.0,27.0
4.849999999999991,-335.5577707196473,-529.3385557679645,-175.3823094698205,111,99,175.2858,175.2858,-173.0,28.0
4.899999999999991,-343.87401635331327,-530.010249398117,-176.14034695672348,107,96,166.86655000000002,166.86655000000002,-164.0,29.0
4.94999999999999,-351.71841174713063,-530.539477295353,-176.89838444362644,103,92,157.24455,157.24455,-156.0,30.0
4.99999999999999,-359.26887518806626,-530.9486093017937,-177.72533442933874,101,89,151.2308,151.2308,-148.0,30.0
5.04999999999999,-366.40382621631846,-531.2320186487628,-178.4833719162417,97,86,142.81154999999998,142.81154999999998,-140.0,30.0
5.09999999999999,-373.1812036736924,-531.4114587823349,-179.24140940314467,94,83,135.59505,135.59505,-133.0,31.0
5.14999999999999,-379.59956857881167,-531.4964422806696,-179.99944689004764,91,80,128.37855,128.37855,-126.0,31.0
5.1999999999999895,-385.77794607852377,-531.4965019241915,179.24251562304937,89,78,123.56754999999998,123.56754999999998,-120.0,31.0
5.249999999999989,-391.65512242242295,-531.4187976205037,178.5533906349558,86,76,117.5538,117.5538,-114.0,31.0
5.299999999999989,-397.23034744107355,-531.2780038833617,177.9331781456716,83,74,111.54005,111.54005,-108.0,31.0
5.349999999999989,-402.56332828748566,-531.0855445979068,177.3129656563874,81,72,106.72904999999999,106.72904999999999,-102.0,31.0
5.399999999999989,-407.59355651052226,-530.84946588351,176.62384066829384,79,69,100.7153,100.7153,-97.0,31.0
5.449999999999989,-412.3804490254194,-530.5670708639949,175.93471568020027,77,67,95.90429999999999,95.90429999999999,-92.0,30.0
5.4999999999999885,-416.98364031475717,-530.2399133059721,175.31450319091607,75,66,92.29605,92.29605,-87.0,30.0
5.549999999999988,-421.40321100843505,-529.877684710078,174.6253782028225,74,64,88.6878,88.6878,-83.0,30.0
5.599999999999988,-425.51873989471744,-529.4904918063702,174.0051657135383,71,62,82.67405,82.67405,-78.0,29.0
5.649999999999988,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.699999999999988,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.749999999999988,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.799999999999987,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.849999999999987,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.899999999999987,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.949999999999987,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
5.999999999999987,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.0499999999999865,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.099999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.149999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.199999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.249999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.299999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.349999999999985,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.399999999999985,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.449999999999985,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.499999999999985,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.549999999999985,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.5999999999999845,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.649999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.699999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.749999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.799999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.849999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.8999999999999835,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.949999999999983,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
6.999999999999983,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.049999999999983,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.099999999999983,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.149999999999983,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.199999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.249999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.299999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.349999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.399999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.4499999999999815,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.499999999999981,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.549999999999981,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.599999999999981,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.649999999999981,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.699999999999981,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.7499999999999805,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.79999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.84999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.89999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.94999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
7.99999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.04999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.09999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.14999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.199999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.249999999999982,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.299999999999983,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.349999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.399999999999984,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.449999999999985,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.499999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.549999999999986,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.599999999999987,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.649999999999988,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.699999999999989,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.74999999999999,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.79999999999999,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.84999999999999,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.899999999999991,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.949999999999992,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
8.999999999999993,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.049999999999994,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.099999999999994,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.149999999999995,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.199999999999996,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.249999999999996,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.299999999999997,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.349999999999998,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.399999999999999,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.45,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.5,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.55,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.600000000000001,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.650000000000002,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.700000000000003,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.750000000000004,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.800000000000004,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.850000000000005,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.900000000000006,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
9.950000000000006,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.000000000000007,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.050000000000008,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.100000000000009,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.15000000000001,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.20000000000001,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.25000000000001,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.300000000000011,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.350000000000012,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.400000000000013,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.450000000000014,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.500000000000014,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.550000000000015,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.600000000000016,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.650000000000016,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.700000000000017,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.750000000000018,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.800000000000018,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.85000000000002,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.90000000000002,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
10.95000000000002,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.000000000000021,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.050000000000022,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.100000000000023,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.150000000000023,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.200000000000024,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.250000000000025,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
11.300000000000026,-425.51873989471744,-529.4904918063702,174.0051657135383,0,0,0.0,-77.2917,0.0,0.0
